asset,published_at_utc,published_at_local,date_local,history_file,entry_ts_utc,entry_close,max_up_pct_24,max_down_pct_24,close_change_pct_24,range_pct_24,max_up_pct_48,max_down_pct_48,close_change_pct_48,range_pct_48,max_up_pct_168,max_down_pct_168,close_change_pct_168,range_pct_168,max_up_pct_336,max_down_pct_336,close_change_pct_336,range_pct_336,t_hit_up_0p5,t_hit_down_0p5,mdd_before_hit_up_0p5,t_hit_up_1,t_hit_down_1,mdd_before_hit_up_1,t_hit_up_2,t_hit_down_2,mdd_before_hit_up_2,t_hit_up_3,t_hit_down_3,mdd_before_hit_up_3,t_hit_up_5,t_hit_down_5,mdd_before_hit_up_5
ETH-USDT,2026-02-01T07:03:07+00:00,2026-02-01T09:03:07+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T07-03-07Z.json,1769929200,2416.86,0.914,-10.7164,-7.7319,11.6304,0.914,-10.7164,-3.9911,11.6304,0.914,-27.7542,-13.8854,28.6682,0.914,-27.7542,-13.7319,28.6682,3,1,-1.252,,3,,,7,,,7,,,8,
ETH-USDT,2026-02-01T07:46:20+00:00,2026-02-01T09:46:20+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T07-46-20Z.json,1769929200,2429.57,0.3861,-11.1835,-8.2146,11.5695,0.3861,-11.1835,-4.4934,11.5695,0.3861,-28.1321,-14.3359,28.5182,0.3861,-28.1321,-14.1832,28.5182,,1,,,1,,,7,,,7,,,8,
ETH-USDT,2026-02-01T08:47:33+00:00,2026-02-01T10:47:33+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T08-47-33Z.json,1769932800,2423.48,0.6383,-10.9603,-7.1579,11.5986,0.6383,-10.9603,-4.2876,11.5986,0.6383,-27.9515,-12.8208,28.5899,0.6383,-27.9515,-14.6855,28.5899,2,1,-1.5218,,2,,,6,,,6,,,7,
ETH-USDT,2026-02-01T09:42:29+00:00,2026-02-01T11:42:29+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T09-42-29Z.json,1769936400,2424.81,0.5831,-11.0091,-5.4965,11.5922,0.5831,-11.0091,-5.4553,11.5922,0.5831,-27.9911,-13.3054,28.5742,0.5831,-27.9911,-14.5826,28.5742,1,1,-1.5758,,1,,,5,,,5,,,6,
ETH-USDT,2026-02-01T10:42:36+00:00,2026-02-01T12:42:36+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T10-42-36Z.json,1769940000,2394.18,0.7644,-9.8706,-4.1981,10.635,0.7644,-9.8706,-4.6847,10.635,0.7644,-27.0698,-12.5049,27.8342,0.7644,-27.0698,-13.8933,27.8342,2,1,-0.5509,,4,,,4,,,5,,,13,
ETH-USDT,2026-02-01T11:32:21+00:00,2026-02-01T13:32:21+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T11-32-21Z.json,1769943600,2389.71,0.9528,-9.702,-4.5432,10.6548,0.9528,-9.702,-4.516,10.6548,0.9528,-26.9334,-10.9733,27.8862,0.9528,-26.9334,-13.7,27.8862,1,3,-0.3205,,3,,,3,,,4,,,12,
ETH-USDT,2026-02-01T13:11:02+00:00,2026-02-01T15:11:02+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T13-11-02Z.json,1769950800,2407.35,-0.7427,-10.3637,-3.5466,9.621,-0.4578,-10.3637,-4.5386,9.9059,-0.4578,-27.4688,-11.7,27.011,-0.4578,-27.4688,-16.0367,27.011,,1,,,1,,,1,,,1,,,2,
ETH-USDT,2026-02-01T14:39:44+00:00,2026-02-01T16:39:44+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T14-39-44Z.json,1769954400,2332.86,1.941,-7.5015,0.135,9.4425,2.7207,-7.5015,-3.1313,10.2222,2.7207,-25.1528,-9.1574,27.8735,2.7207,-25.1528,-13.8967,27.8735,1,1,-1.9774,1,1,-1.9774,25,2,-7.5015,,9,,,14,
ETH-USDT,2026-02-01T15:37:02+00:00,2026-02-01T17:37:02+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T15-37-02Z.json,1769958000,2287.67,4.7498,-5.6743,4.0334,10.4241,4.7498,-5.6743,0.6767,10.4241,4.7498,-23.6743,-7.8949,28.4241,4.7498,-23.6743,-12.3103,28.4241,1,8,-0.1272,1,8,-0.1272,3,8,-0.1272,3,13,-0.1272,,15,
ETH-USDT,2026-02-01T16:45:14+00:00,2026-02-01T18:45:14+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T16-45-14Z.json,1769961600,2306.78,3.882,-6.4558,2.1602,10.3378,3.882,-6.4558,-0.3676,10.3378,3.882,-24.3066,-9.2063,28.1886,3.882,-24.3066,-12.9007,28.1886,1,5,-0.4153,2,7,-0.4153,2,7,-0.4153,2,7,-0.4153,,13,
ETH-USDT,2026-02-01T17:36:40+00:00,2026-02-01T19:36:40+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T17-36-40Z.json,1769965200,2302.04,4.0959,-6.2631,2.155,10.3591,4.0959,-6.2631,-3.056,10.3591,4.0959,-24.1508,-9.0567,28.2467,4.0959,-24.1508,-13.1657,28.2467,1,5,0.0,1,6,0.0,1,6,0.0,1,6,0.0,,12,
ETH-USDT,2026-02-01T18:52:13+00:00,2026-02-01T20:52:13+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T18-52-13Z.json,1769968800,2339.5,2.4292,-7.7641,0.2389,10.1932,2.4292,-9.8752,-9.3567,12.3043,2.4292,-25.3652,-9.8012,27.7944,2.4292,-25.3652,-16.2573,27.7944,1,2,-0.3625,20,2,-7.7641,21,3,-7.7641,,5,,,5,
ETH-USDT,2026-02-01T19:34:26+00:00,2026-02-01T21:34:26+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T19-34-26Z.json,1769972400,2346.75,2.1127,-8.049,-0.6353,10.1617,2.1127,-10.1536,-8.1658,12.2663,2.1127,-25.5958,-9.9614,27.7085,2.1127,-25.5958,-17.2144,27.7085,19,1,-8.049,20,1,-8.049,20,1,-8.049,,4,,,4,
ETH-USDT,2026-02-01T20:38:57+00:00,2026-02-01T22:38:57+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T20-38-57Z.json,1769976000,2334.59,2.6446,-7.5701,-0.5423,10.2146,2.6446,-9.6856,-1.6123,12.3302,2.6446,-25.2083,-9.4646,27.8529,2.6446,-25.2083,-16.1532,27.8529,18,1,-7.5701,18,1,-7.5701,19,2,-7.5701,,3,,,8,
ETH-USDT,2026-02-01T21:35:23+00:00,2026-02-01T23:35:23+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T21-35-23Z.json,1769979600,2310.61,3.7098,-6.6108,1.3585,10.3207,3.7098,-8.7483,-0.8816,12.4582,3.7098,-24.4321,-9.4568,28.1419,3.7098,-24.4321,-15.1099,28.1419,1,1,-1.0054,1,1,-1.0054,17,2,-6.6108,18,2,-6.6108,,8,
ETH-USDT,2026-02-01T22:39:10+00:00,2026-02-02T00:39:10+02:00,2026-02-02,data/history/2026-02-02/2026-02-01T22-39-10Z.json,1769983200,2323.57,3.1314,-7.1317,1.1926,10.2631,3.1314,-9.2573,-3.4133,12.3887,3.1314,-24.8536,-9.4114,27.985,3.1314,-24.8536,-15.3557,27.985,16,1,-7.1317,16,1,-7.1317,17,1,-7.1317,17,1,-7.1317,,7,
ETH-USDT,2026-02-01T23:36:49+00:00,2026-02-02T01:36:49+02:00,2026-02-02,data/history/2026-02-02/2026-02-01T23-36-49Z.json,1769986800,2293.17,4.4986,-5.9006,2.5663,10.3991,4.4986,-8.0544,-2.0666,12.5529,4.4986,-23.8574,-8.9714,28.3559,4.4986,-23.8574,-14.5048,28.3559,1,1,-2.2039,1,1,-2.2039,15,1,-5.9006,15,5,-5.9006,,7,
ETH-USDT,2026-02-02T03:16:31+00:00,2026-02-02T05:16:31+02:00,2026-02-02,data/history/2026-02-02/2026-02-02T03-16-31Z.json,1770001200,2229.04,7.505,-3.1933,3.2651,10.6983,7.505,-5.4091,2.4374,12.9141,7.505,-21.6667,-6.3862,29.1718,7.505,-21.6667,-12.2465,29.1718,1,1,-0.9529,1,2,-0.9529,6,3,-3.1933,6,3,-3.1933,11,39,-3.1933
ETH-USDT,2026-02-02T05:39:06+00:00,2026-02-02T07:39:06+02:00,2026-02-02,data/history/2026-02-02/2026-02-02T05-39-06Z.json,1770008400,2193.72,9.2359,-1.6347,6.0222,10.8706,9.2359,-3.8861,3.2365,13.122,9.2359,-20.4055,-4.5794,29.6414,9.2359,-20.4055,-10.84,29.6414,1,1,-1.6347,1,1,-1.6347,1,37,-1.6347,4,37,-1.6347,4,61,-1.6347
ETH-USDT,2026-02-02T07:15:57+00:00,2026-02-02T09:15:57+02:00,2026-02-02,data/history/2026-02-02/2026-02-02T07-15-57Z.json,1770015600,2229.99,7.4592,-0.0466,4.0543,7.5059,7.4592,-5.4494,1.7103,12.9086,7.4592,-21.7001,-6.5745,29.1593,7.4592,-21.7001,-11.4781,29.1593,1,35,-0.0466,1,35,-0.0466,2,35,-0.0466,2,35,-0.0466,7,35,-0.0466
ETH-USDT,2026-02-02T08:59:48+00:00,2026-02-02T10:59:48+02:00,2026-02-02,data/history/2026-02-02/2026-02-02T08-59-48Z.json,1770019200,2250.01,6.5031,-0.5227,3.0915,7.0257,6.5031,-6.2906,1.2764,12.7937,6.5031,-22.3968,-8.9022,28.8999,6.5031,-22.3968,-12.1155,28.8999,1,1,-0.5227,1,33,-0.5227,1,34,-0.5227,1,34,-0.5227,6,34,-0.5227
ETH-USDT,2026-02-02T10:03:46+00:00,2026-02-02T12:03:46+02:00,2026-02-02,data/history/2026-02-02/2026-02-02T10-03-46Z.json,1770026400,2293.67,4.4758,-1.3502,-0.5079,5.826,4.4758,-8.0744,-1.3415,12.5502,4.4758,-23.874,-11.0408,28.3498,4.4758,-23.874,-13.4963,28.3498,2,1,-0.7002,2,23,-0.7002,4,31,-0.7002,4,32,-0.7002,,32,
ETH-USDT,2026-02-02T11:02:30+00:00,2026-02-02T13:02:30+02:00,2026-02-02,data/history/2026-02-02/2026-02-02T11-02-30Z.json,1770030000,2281.14,5.0497,-0.8084,0.0285,5.858,5.0497,-7.5695,-1.1087,12.6191,5.0497,-23.4558,-11.2751,28.5055,5.0497,-23.4558,-13.6669,28.5055,1,22,0.0,1,27,0.0,3,30,0.0,3,31,0.0,4,31,0.0
ETH-USDT,2026-02-02T11:46:33+00:00,2026-02-02T13:46:33+02:00,2026-02-02,data/history/2026-02-02/2026-02-02T11-46-33Z.json,1770030000,2288.9,4.6935,-1.1447,-0.3106,5.8382,4.6935,-7.8828,-1.4439,12.5763,4.6935,-23.7153,-11.5759,28.4088,4.6935,-23.7153,-13.9595,28.4088,1,22,-0.2918,1,22,-0.2918,3,30,-0.2918,3,31,-0.2918,,31,
ETH-USDT,2026-02-02T13:22:29+00:00,2026-02-02T15:22:29+02:00,2026-02-02,data/history/2026-02-02/2026-02-02T13-22-29Z.json,1770037200,2321.97,3.2025,-2.5526,-1.0284,5.755,3.2025,-9.1948,-4.0392,12.3972,3.2025,-24.8018,-12.1724,28.0042,3.2025,-24.8018,-14.6621,28.0042,1,1,-0.9948,1,13,-0.9948,2,20,-0.9948,2,26,-0.9948,,29,
ETH-USDT,2026-02-02T14:56:31+00:00,2026-02-02T16:56:31+02:00,2026-02-02,data/history/2026-02-02/2026-02-02T14-56-31Z.json,1770040800,2336.01,2.5822,-3.464,-3.262,6.0462,2.5822,-9.7405,-6.0565,12.3227,2.5822,-25.2537,-12.5145,27.8359,2.5822,-25.2537,-15.5539,27.8359,1,1,-0.6798,1,12,-0.6798,1,13,-0.6798,,19,,,28,
ETH-USDT,2026-02-02T15:48:55+00:00,2026-02-02T17:48:55+02:00,2026-02-02,data/history/2026-02-02/2026-02-02T15-48-55Z.json,1770044400,2379.94,0.3046,-5.3846,-3.2266,5.6892,0.3046,-11.4066,-9.5435,11.7112,0.3046,-26.6334,-12.9697,26.9381,0.3046,-26.6334,-17.8168,26.9381,,1,,,1,,,4,,,11,,,23,
ETH-USDT,2026-02-02T16:57:30+00:00,2026-02-02T18:57:30+02:00,2026-02-02,data/history/2026-02-02/2026-02-02T16-57-30Z.json,1770048000,2356.61,1.0613,-4.4479,-2.4743,5.5092,1.0613,-10.645,-9.3936,11.7062,1.0613,-25.9071,-11.2624,26.9684,1.0613,-25.9071,-16.2802,26.9684,1,2,-0.4481,1,3,-0.4481,,10,,,11,,,25,
ETH-USDT,2026-02-02T17:53:45+00:00,2026-02-02T19:53:45+02:00,2026-02-02,data/history/2026-02-02/2026-02-02T17-53-45Z.json,1770051600,2351.65,0.3427,-5.3767,-5.1011,5.7194,0.3427,-10.4565,-9.0473,10.7992,0.3427,-25.7509,-11.4881,26.0936,0.3427,-25.7509,-15.8408,26.0936,,1,,,2,,,9,,,16,,,24,
ETH-USDT,2026-02-02T23:40:05+00:00,2026-02-03T01:40:05+02:00,2026-02-03,data/history/2026-02-03/2026-02-02T23-40-05Z.json,1770073200,2352.02,0.327,-10.3549,-4.517,10.6819,0.327,-11.704,-8.2657,12.0309,0.327,-25.7625,-10.5237,26.0895,0.327,-25.7625,-15.1563,26.0895,,1,,,1,,,3,,,10,,,18,
ETH-USDT,2026-02-03T03:09:53+00:00,2026-02-03T05:09:53+02:00,2026-02-03,data/history/2026-02-03/2026-02-03T03-09-53Z.json,1770087600,2301.82,2.3099,-8.3999,-0.8015,10.7098,2.3099,-9.7783,-8.3347,12.0883,2.3099,-24.1435,-9.3617,26.4534,2.3099,-24.1435,-13.4155,26.4534,1,6,0.0,1,6,0.0,1,11,0.0,,14,,,15,
ETH-USDT,2026-02-03T05:19:01+00:00,2026-02-03T07:19:01+02:00,2026-02-03,data/history/2026-02-03/2026-02-03T05-19-01Z.json,1770094800,2325.83,0.8032,-9.3455,-2.6274,10.1486,0.8032,-10.7097,-9.6477,11.5129,0.8032,-24.9266,-11.6337,25.7297,0.8032,-24.9266,-15.2496,25.7297,15,1,-9.3455,,1,,,4,,,9,,,13,
ETH-USDT,2026-02-03T07:06:43+00:00,2026-02-03T09:06:43+02:00,2026-02-03,data/history/2026-02-03/2026-02-03T07-06-43Z.json,1770102000,2320.4,1.039,-9.1333,-2.2526,10.1724,1.039,-10.5008,-9.5139,11.5398,1.039,-24.7509,-13.3787,25.79,1.039,-24.7509,-14.7914,25.79,1,2,-0.4736,13,2,-9.1333,,2,,,10,,,11,
ETH-USDT,2026-02-03T07:53:50+00:00,2026-02-03T09:53:50+02:00,2026-02-03,data/history/2026-02-03/2026-02-03T07-53-50Z.json,1770102000,2324.36,0.8669,-9.2881,-2.4192,10.1551,0.8669,-10.6533,-9.668,11.5202,0.8669,-24.8791,-13.5263,25.746,0.8669,-24.8791,-14.9366,25.746,13,1,-9.2881,,2,,,2,,,8,,,11,
ETH-USDT,2026-02-03T08:54:23+00:00,2026-02-03T10:54:23+02:00,2026-02-03,data/history/2026-02-03/2026-02-03T08-54-23Z.json,1770105600,2319.57,1.0752,-9.1008,-1.7607,10.176,1.0752,-10.4688,-8.7861,11.5439,1.0752,-24.724,-13.1352,25.7992,1.0752,-24.724,-14.7661,25.7992,12,1,-9.1008,12,1,-9.1008,,1,,,9,,,10,
ETH-USDT,2026-02-03T09:56:31+00:00,2026-02-03T11:56:31+02:00,2026-02-03,data/history/2026-02-03/2026-02-03T09-56-31Z.json,1770109200,2292.53,2.2674,-8.0287,-1.4006,10.296,2.2674,-9.4127,-6.936,11.6801,2.2674,-23.8361,-11.7944,26.1035,2.2674,-23.8361,-13.7355,26.1035,3,1,-0.9575,5,5,-1.6331,11,8,-8.0287,,9,,,9,
ETH-USDT,2026-02-03T10:56:55+00:00,2026-02-03T12:56:55+02:00,2026-02-03,data/history/2026-02-03/2026-02-03T10-56-55Z.json,1770112800,2282.02,2.7384,-7.6051,-0.8379,10.3435,2.7384,-8.9955,-8.3049,11.7339,2.7384,-23.4853,-11.7427,26.2237,2.7384,-23.4853,-13.3597,26.2237,2,1,-0.5013,2,4,-0.5013,10,7,-7.6051,,8,,,8,
ETH-USDT,2026-02-03T11:47:03+00:00,2026-02-03T13:47:03+02:00,2026-02-03,data/history/2026-02-03/2026-02-03T11-47-03Z.json,1770116400,2281.79,2.7487,-7.5958,-1.1368,10.3445,2.7487,-9.6183,-8.8365,12.367,2.7487,-23.4776,-11.8582,26.2263,2.7487,-23.4776,-13.6511,26.2263,1,3,-0.4133,1,3,-0.4133,9,6,-7.5958,,7,,,7,
ETH-USDT,2026-02-03T13:23:21+00:00,2026-02-03T15:23:21+02:00,2026-02-03,data/history/2026-02-03/2026-02-03T13-23-21Z.json,1770123600,2298.09,2.0199,-8.2512,-3.0421,10.2711,2.0199,-11.1001,-10.4217,13.12,2.0199,-24.0204,-11.9164,26.0403,2.0199,-24.0204,-13.6657,26.0403,1,1,-1.8711,7,1,-8.2512,7,2,-8.2512,,4,,,5,
ETH-USDT,2026-02-03T14:58:54+00:00,2026-02-03T16:58:54+02:00,2026-02-03,data/history/2026-02-03/2026-02-03T14-58-54Z.json,1770127200,2259.81,3.7481,-6.697,-2.8887,10.4451,3.7481,-9.5942,-9.4167,13.3423,3.7481,-22.7333,-11.0492,26.4814,3.7481,-22.7333,-13.7848,26.4814,1,3,-0.3549,1,3,-0.3549,1,4,-0.3549,6,4,-6.697,,4,
ETH-USDT,2026-02-03T16:01:08+00:00,2026-02-03T18:01:08+02:00,2026-02-03,data/history/2026-02-03/2026-02-03T16-01-08Z.json,1770134400,2298.3,2.0106,-8.3779,-7.0948,10.3885,2.0106,-16.1376,-13.0349,18.1482,2.0106,-24.0273,-11.8431,26.0379,2.0106,-24.0273,-13.5809,26.0379,4,1,-8.2596,4,1,-8.2596,4,1,-8.2596,,1,,,2,
ETH-USDT,2026-02-03T17:08:39+00:00,2026-02-03T19:08:39+02:00,2026-02-03,data/history/2026-02-03/2026-02-03T17-08-39Z.json,1770138000,2231.69,5.0554,-5.6433,-4.1583,10.6986,5.0554,-13.6345,-11.0611,18.6899,5.0554,-21.7597,-9.2706,26.8151,5.0554,-21.7597,-12.1011,26.8151,3,1,-5.5214,3,1,-5.5214,3,1,-5.5214,3,1,-5.5214,3,1,-5.5214
ETH-USDT,2026-02-03T19:10:32+00:00,2026-02-03T21:10:32+02:00,2026-02-03,data/history/2026-02-03/2026-02-03T19-10-32Z.json,1770145200,2155.12,8.7879,-3.6369,0.6051,12.4248,8.7879,-10.566,-9.9331,19.3539,8.7879,-18.9799,-6.7532,27.7678,8.7879,-18.9799,-7.0493,27.7678,1,20,0.0,1,21,0.0,1,21,0.0,1,23,0.0,1,41,0.0
ETH-USDT,2026-02-03T20:51:35+00:00,2026-02-03T22:51:35+02:00,2026-02-03,data/history/2026-02-03/2026-02-03T20-51-35Z.json,1770148800,2296.95,1.815,-9.5871,-5.3728,11.4021,1.815,-19.7801,-19.3975,21.5952,1.815,-23.9827,-12.4387,25.7977,1.815,-23.9827,-13.0686,25.7977,1,2,-0.4058,1,2,-0.4058,,2,,,3,,,18,
ETH-USDT,2026-02-03T21:47:47+00:00,2026-02-03T23:47:47+02:00,2026-02-03,data/history/2026-02-03/2026-02-03T21-47-47Z.json,1770152400,2290.24,0.2576,-9.3222,-7.4529,9.5798,0.2576,-19.5451,-18.5614,19.8027,0.2576,-23.76,-12.335,24.0176,0.2576,-23.76,-12.8711,24.0176,,1,,,1,,,1,,,2,,,18,
ETH-USDT,2026-02-03T22:47:19+00:00,2026-02-04T00:47:19+02:00,2026-02-04,data/history/2026-02-04/2026-02-03T22-47-19Z.json,1770156000,2244.26,2.3117,-7.4644,-4.7138,9.7761,2.3117,-19.0312,-16.2958,21.3429,2.3117,-22.198,-10.129,24.5096,2.3117,-22.198,-10.8619,24.5096,2,1,-1.4112,3,1,-1.4112,5,16,-1.4112,,17,,,18,
ETH-USDT,2026-02-03T23:38:54+00:00,2026-02-04T01:38:54+02:00,2026-02-04,data/history/2026-02-04/2026-02-03T23-38-54Z.json,1770159600,2245.78,2.2424,-7.527,-3.926,9.7694,2.2424,-19.086,-17.1174,21.3284,2.2424,-22.2506,-10.0838,24.493,2.2424,-22.2506,-11.1992,24.493,2,1,-0.9712,2,15,-0.9712,4,15,-0.9712,,15,,,17,
ETH-USDT,2026-02-04T02:49:59+00:00,2026-02-04T04:49:59+02:00,2026-02-04,data/history/2026-02-04/2026-02-04T02-49-59Z.json,1770170400,2247.05,2.1846,-7.5793,-4.8067,9.7639,2.1846,-22.2946,-14.855,24.4792,2.1846,-22.2946,-10.2112,24.4792,2.1846,-22.2946,-11.5405,24.4792,1,9,0.0,1,12,0.0,1,12,0.0,,12,,,14,
ETH-USDT,2026-02-04T04:48:53+00:00,2026-02-04T06:48:53+02:00,2026-02-04,data/history/2026-02-04/2026-02-04T04-48-53Z.json,1770177600,2274.75,0.5099,-8.7047,-7.7613,9.2146,0.5099,-23.2408,-16.153,23.7507,0.5099,-23.2408,-13.3351,23.7507,0.5099,-23.2408,-12.1156,23.7507,4,1,-0.8194,,5,,,7,,,10,,,11,
ETH-USDT,2026-02-04T06:00:45+00:00,2026-02-04T08:00:45+02:00,2026-02-04,data/history/2026-02-04/2026-02-04T06-00-45Z.json,1770184800,2263.96,0.989,-8.2696,-7.649,9.2586,0.989,-22.875,-13.2357,23.8639,0.989,-22.875,-13.904,23.8639,0.989,-22.875,-11.5665,23.8639,1,3,0.0,,5,,,8,,,8,,,9,
ETH-USDT,2026-02-04T07:07:42+00:00,2026-02-04T09:07:42+02:00,2026-02-04,data/history/2026-02-04/2026-02-04T07-07-42Z.json,1770188400,2268.13,0.8033,-8.4382,-7.4286,9.2415,0.8033,-23.0168,-16.708,23.8201,0.8033,-23.0168,-14.1456,23.8201,0.8033,-23.0168,-11.8009,23.8201,1,2,-0.0644,,4,,,7,,,7,,,8,
ETH-USDT,2026-02-04T08:57:42+00:00,2026-02-04T10:57:42+02:00,2026-02-04,data/history/2026-02-04/2026-02-04T08-57-42Z.json,1770192000,2278.73,0.0417,-8.8641,-7.1514,8.9058,0.0417,-23.3749,-17.7274,23.4166,0.0417,-23.3749,-14.4212,23.4166,0.0417,-23.3749,-11.323,23.4166,,1,,,1,,,3,,,6,,,7,
ETH-USDT,2026-02-04T09:59:20+00:00,2026-02-04T11:59:20+02:00,2026-02-04,data/history/2026-02-04/2026-02-04T09-59-20Z.json,1770195600,2260.42,0.3623,-8.1259,-5.614,8.4882,0.3623,-22.7542,-15.095,23.1165,0.3623,-22.7542,-13.6209,23.1165,0.3623,-22.7542,-10.6281,23.1165,,2,,,2,,,5,,,5,,,6,
ETH-USDT,2026-02-04T10:56:50+00:00,2026-02-04T12:56:50+02:00,2026-02-04,data/history/2026-02-04/2026-02-04T10-56-50Z.json,1770199200,2262.9,0.2523,-8.2266,-7.5302,8.4789,0.2523,-22.8388,-14.7916,23.0912,0.2523,-22.8388,-14.1977,23.0912,0.2523,-22.8388,-10.9634,23.0912,,1,,,1,,,4,,,4,,,5,
ETH-USDT,2026-02-04T11:44:46+00:00,2026-02-04T13:44:46+02:00,2026-02-04,data/history/2026-02-04/2026-02-04T11-44-46Z.json,1770202800,2255.85,0.3183,-8.579,-7.7882,8.8973,0.3183,-22.5977,-14.7705,22.916,0.3183,-22.5977,-13.8688,22.916,0.3183,-22.5977,-11.4529,22.916,,1,,,1,,,3,,,3,,,4,
ETH-USDT,2026-02-04T13:23:25+00:00,2026-02-04T15:23:25+02:00,2026-02-04,data/history/2026-02-04/2026-02-04T13-23-25Z.json,1770210000,2228.18,-0.0754,-8.3108,-7.6111,8.2354,-0.0754,-21.6365,-12.3796,21.5611,-0.0754,-21.6365,-12.2315,21.5611,-0.0754,-21.6365,-10.9587,21.5611,,1,,,1,,,1,,,2,,,3,
ETH-USDT,2026-02-04T14:55:45+00:00,2026-02-04T16:55:45+02:00,2026-02-04,data/history/2026-02-04/2026-02-04T14-55-45Z.json,1770213600,2194.53,0.1308,-6.9049,-6.7222,7.0357,0.1308,-20.4349,-9.6134,20.5657,0.1308,-20.4349,-11.4494,20.5657,0.1308,-20.4349,-10.0067,20.5657,,1,,,1,,,1,,,2,,,4,
ETH-USDT,2026-02-04T15:56:47+00:00,2026-02-04T17:56:47+02:00,2026-02-04,data/history/2026-02-04/2026-02-04T15-56-47Z.json,1770217200,2152.81,1.8543,-10.47,-8.3166,12.3244,1.8543,-18.893,-8.1823,20.7473,1.8543,-18.893,-11.1055,20.7473,1.8543,-18.893,-8.2097,20.7473,3,1,-3.5335,3,1,-3.5335,,1,,,3,,,21,
ETH-USDT,2026-02-04T17:03:21+00:00,2026-02-04T19:03:21+02:00,2026-02-04,data/history/2026-02-04/2026-02-04T17-03-21Z.json,1770224400,2138.89,2.5172,-9.8874,-7.2023,12.4046,2.5172,-18.3651,-4.9212,20.8823,2.5172,-18.3651,-10.2675,20.8823,2.5172,-18.3651,-7.6226,20.8823,1,1,-2.9057,1,1,-2.9057,1,1,-2.9057,,18,,,22,
ETH-USDT,2026-02-04T17:59:50+00:00,2026-02-04T19:59:50+02:00,2026-02-04,data/history/2026-02-04/2026-02-04T17-59-50Z.json,1770224400,2126.92,3.0941,-9.3802,-6.6801,12.4744,3.0941,-17.9057,-4.3862,20.9998,3.0941,-17.9057,-9.7625,20.9998,3.0941,-17.9057,-7.1028,20.9998,1,1,-2.3593,1,1,-2.3593,1,1,-2.3593,3,18,-2.3593,,22,
ETH-USDT,2026-02-04T19:04:41+00:00,2026-02-04T21:04:41+02:00,2026-02-04,data/history/2026-02-04/2026-02-04T19-04-41Z.json,1770231600,2168.16,1.1332,-11.1039,-10.4748,12.2371,1.1332,-19.4672,-5.5222,20.6004,1.1332,-19.4672,-9.9213,20.6004,1.1332,-19.4672,-9.7193,20.6004,1,2,-0.2883,1,2,-0.2883,,2,,,3,,,17,
ETH-USDT,2026-02-04T19:48:43+00:00,2026-02-04T21:48:43+02:00,2026-02-04,data/history/2026-02-04/2026-02-04T19-48-43Z.json,1770231600,2171.61,0.9726,-11.2451,-10.617,12.2177,0.9726,-19.5951,-5.6723,20.5677,0.9726,-19.5951,-10.0644,20.5677,0.9726,-19.5951,-9.8627,20.5677,1,2,-0.4467,,2,,,2,,,3,,,16,
ETH-USDT,2026-02-04T20:50:22+00:00,2026-02-04T22:50:22+02:00,2026-02-04,data/history/2026-02-04/2026-02-04T20-50-22Z.json,1770235200,2173.54,0.3248,-15.2254,-14.821,15.5502,0.3248,-19.6665,-4.9914,19.9914,0.3248,-19.6665,-10.0812,19.9914,0.3248,-19.6665,-10.5662,19.9914,,1,,,1,,,1,,,2,,,15,
ETH-USDT,2026-02-04T21:44:44+00:00,2026-02-04T23:44:44+02:00,2026-02-04,data/history/2026-02-04/2026-02-04T21-44-44Z.json,1770238800,2119.55,2.5878,-13.066,-12.003,15.6538,2.5878,-17.6202,-3.1389,20.2081,2.5878,-17.6202,-6.8217,20.2081,2.5878,-17.6202,-8.2673,20.2081,1,1,-1.4866,1,1,-1.4866,1,14,-1.4866,,15,,,18,
ETH-USDT,2026-02-04T22:43:03+00:00,2026-02-05T00:43:03+02:00,2026-02-05,data/history/2026-02-05/2026-02-04T22-43-03Z.json,1770242400,2138.47,1.6507,-15.0257,-12.155,16.6764,1.6507,-18.3491,-2.7964,19.9998,1.6507,-18.3491,-8.3906,19.9998,1.6507,-18.3491,-8.883,19.9998,1,1,-1.0755,1,1,-1.0755,,6,,,13,,,17,
ETH-USDT,2026-02-04T23:38:51+00:00,2026-02-05T01:38:51+02:00,2026-02-05,data/history/2026-02-05/2026-02-04T23-38-51Z.json,1770246000,2157.61,0.749,-15.7795,-13.7305,16.5285,0.749,-19.0734,-4.0804,19.8224,0.749,-19.0734,-9.9531,19.8224,0.749,-19.0734,-9.434,19.8224,2,1,-1.5944,,2,,,3,,,5,,,13,
