asset,published_at_utc,published_at_local,date_local,history_file,entry_ts_utc,entry_close,n_candles_snapshot,ret_6h_pct,ret_12h_pct,ret_24h_pct,ret_48h_pct,range_24h_pct,range_48h_pct,atr14_pct,dist_from_24h_high_pct,dist_from_24h_low_pct,dist_from_48h_high_pct,dist_from_48h_low_pct,close_vs_sma_24_pct,close_vs_sma_48_pct,is_up_24h,is_up_48h
ETH-USDT,2026-02-10T03:25:11+00:00,2026-02-10T05:25:11+02:00,2026-02-10,data/history/2026-02-10/2026-02-10T03-25-11Z.json,1770692400,2086.33,96,-1.6912,1.1966,-0.6666,0.3579,6.673,6.8752,1.3958,-2.9511,3.7218,-3.1534,3.7218,0.1529,-0.2712,0,1
ETH-USDT,2026-02-10T05:44:10+00:00,2026-02-10T07:44:10+02:00,2026-02-10,data/history/2026-02-10/2026-02-10T05-44-10Z.json,1770699600,2055.25,96,-2.3537,-3.3887,-1.94,-1.4103,6.7739,6.9792,1.3957,-4.508,2.2659,-4.7133,2.2659,-1.1774,-1.6903,0,0
ETH-USDT,2026-02-10T07:19:40+00:00,2026-02-10T09:19:40+02:00,2026-02-10,data/history/2026-02-10/2026-02-10T07-19-40Z.json,1770706800,2009.96,96,-5.0549,-5.7016,-2.7017,-3.5713,7.4464,7.6564,1.524,-6.8628,0.5836,-7.0728,0.5836,-3.102,-3.7159,0,0
ETH-USDT,2026-02-10T09:09:12+00:00,2026-02-10T11:09:12+02:00,2026-02-10,data/history/2026-02-10/2026-02-10T09-09-12Z.json,1770714000,2022.14,96,-2.0741,-4.7158,-0.9862,-3.7452,7.5198,7.7284,1.4532,-6.2192,1.3006,-6.4278,1.3006,-2.4019,-2.9559,0,0
ETH-USDT,2026-02-10T11:09:08+00:00,2026-02-10T13:09:08+02:00,2026-02-10,data/history/2026-02-10/2026-02-10T11-09-08Z.json,1770721200,2011.21,96,-2.0422,-4.446,-0.8328,-5.6819,7.5606,7.7704,1.331,-6.7964,0.7642,-7.0062,0.7642,-2.8693,-3.2788,0,0
ETH-USDT,2026-02-10T13:48:43+00:00,2026-02-10T15:48:43+02:00,2026-02-10,data/history/2026-02-10/2026-02-10T13-48-43Z.json,1770728400,2024.24,96,0.8419,-4.3803,0.0742,-4.8138,7.512,7.7204,1.3391,-6.109,1.403,-6.3174,1.403,-2.1728,-2.4235,1,0
ETH-USDT,2026-02-10T15:16:12+00:00,2026-02-10T17:16:12+02:00,2026-02-10,data/history/2026-02-10/2026-02-10T15-16-12Z.json,1770735600,2010.58,96,-0.3094,-2.6339,-2.4776,-4.6382,7.8903,8.1002,1.4132,-6.8299,1.0604,-7.0398,1.0604,-2.6636,-2.869,0,0
ETH-USDT,2026-02-10T17:15:59+00:00,2026-02-10T19:15:59+02:00,2026-02-10,data/history/2026-02-10/2026-02-10T17-15-59Z.json,1770742800,2024.8,96,1.098,-1.3803,-4.8201,-3.2196,7.8348,8.0433,1.3271,-6.0796,1.7552,-6.288,1.7552,-1.6664,-2.0733,0,0
ETH-USDT,2026-02-10T19:21:30+00:00,2026-02-10T21:21:30+02:00,2026-02-10,data/history/2026-02-10/2026-02-10T19-21-30Z.json,1770750000,2009.58,96,-0.6368,0.1116,-5.7195,-5.5067,7.8942,8.1042,1.4057,-6.883,1.0112,-7.093,1.0112,-1.9536,-2.611,0,0
ETH-USDT,2026-02-10T20:58:15+00:00,2026-02-10T22:58:15+02:00,2026-02-10,data/history/2026-02-10/2026-02-10T20-58-15Z.json,1770753600,2011.24,96,0.0557,-0.1812,-5.3423,-4.4365,7.1573,8.0975,1.3991,-6.0644,1.0929,-7.0046,1.0929,-1.6625,-2.4469,0,0
ETH-USDT,2026-02-10T21:56:55+00:00,2026-02-10T23:56:55+02:00,2026-02-10,data/history/2026-02-10/2026-02-10T21-56-55Z.json,1770757200,2007.74,96,-0.7332,-0.4502,-5.3944,-4.1144,6.8052,8.1116,1.3754,-5.8847,0.9204,-7.1912,0.9204,-1.6038,-2.5316,0,0
ETH-USDT,2026-02-10T22:56:24+00:00,2026-02-11T00:56:24+02:00,2026-02-11,data/history/2026-02-11/2026-02-10T22-56-24Z.json,1770760800,2016.94,96,-0.4526,0.1435,-4.6472,-4.3669,6.7037,8.0746,1.3175,-5.3313,1.3724,-6.7022,1.3724,-0.9557,-1.9945,0,0
ETH-USDT,2026-02-10T23:51:40+00:00,2026-02-11T01:51:40+02:00,2026-02-11,data/history/2026-02-11/2026-02-10T23-51-40Z.json,1770764400,2019.32,96,-1.0079,0.8243,-4.0607,-3.3804,6.6958,7.8561,1.2554,-5.2072,1.4886,-6.3675,1.4886,-0.6671,-1.8096,0,0
ETH-USDT,2026-02-11T03:22:24+00:00,2026-02-11T05:22:24+02:00,2026-02-11,data/history/2026-02-11/2026-02-11T03-22-24Z.json,1770778800,2003.13,96,-0.2674,-0.9612,-2.9947,-4.6278,4.2474,7.9196,1.1495,-3.5549,0.6924,-7.2272,0.6924,-0.8269,-2.3361,0,0
ETH-USDT,2026-02-11T05:42:34+00:00,2026-02-11T07:42:34+02:00,2026-02-11,data/history/2026-02-11/2026-02-11T05-42-34Z.json,1770786000,1977.71,96,-2.2223,-3.0477,-3.6739,-5.6396,4.7555,9.3103,1.2047,-4.0506,0.7049,-8.6054,0.7049,-1.7449,-3.3491,0,0
ETH-USDT,2026-02-11T07:17:14+00:00,2026-02-11T09:17:14+02:00,2026-02-11,data/history/2026-02-11/2026-02-11T07-17-14Z.json,1770793200,1947.29,96,-3.7919,-3.5025,-2.9915,-5.7354,5.5344,10.7277,1.2292,-5.1086,0.4257,-10.302,0.4257,-3.0091,-4.589,0,0
ETH-USDT,2026-02-11T09:03:14+00:00,2026-02-11T11:03:14+02:00,2026-02-11,data/history/2026-02-11/2026-02-11T09-03-14Z.json,1770800400,1952.53,96,-2.8452,-2.7867,-3.1877,-4.3946,5.6286,10.808,1.131,-4.8266,0.802,-10.006,0.802,-2.4941,-4.1505,0,0
ETH-USDT,2026-02-11T10:06:44+00:00,2026-02-11T12:06:44+02:00,2026-02-11,data/history/2026-02-11/2026-02-11T10-06-44Z.json,1770804000,1941.62,96,-1.5111,-3.7811,-3.5962,-4.0038,5.6602,10.8688,1.1111,-5.4156,0.2446,-10.6241,0.2446,-2.8814,-4.6017,0,0
ETH-USDT,2026-02-11T11:08:19+00:00,2026-02-11T13:08:19+02:00,2026-02-11,data/history/2026-02-11/2026-02-11T11-08-19Z.json,1770807600,1942.99,96,-1.6003,-3.9389,-2.9868,-4.1965,5.9079,11.1128,1.0778,-5.3413,0.5667,-10.5461,0.5667,-2.6863,-4.4486,0,0
ETH-USDT,2026-02-11T13:45:05+00:00,2026-02-11T15:45:05+02:00,2026-02-11,data/history/2026-02-11/2026-02-11T13-45-05Z.json,1770814800,1955.64,96,0.244,-3.3794,-3.3039,-3.3173,5.8697,11.0409,1.1182,-4.6599,1.2098,-9.8311,1.2098,-1.8232,-3.6887,0,0
ETH-USDT,2026-02-11T15:10:13+00:00,2026-02-11T17:10:13+02:00,2026-02-11,data/history/2026-02-11/2026-02-11T15-10-13Z.json,1770822000,1913.73,96,-1.7083,-4.7758,-5.3813,-7.1753,7.1577,12.4422,1.407,-6.9519,0.2059,-12.2363,0.2059,-3.5825,-5.5166,0,0
ETH-USDT,2026-02-11T17:15:36+00:00,2026-02-11T19:15:36+02:00,2026-02-11,data/history/2026-02-11/2026-02-11T17-15-36Z.json,1770829200,1919.28,96,-1.7668,-2.8011,-5.9121,-9.7803,7.3001,12.7777,1.4418,-6.4342,0.8659,-11.9118,0.8659,-2.8638,-4.8827,0,0
ETH-USDT,2026-02-11T19:17:46+00:00,2026-02-11T21:17:46+02:00,2026-02-11,data/history/2026-02-11/2026-02-11T19-17-46Z.json,1770836400,1953.05,96,-0.3759,0.1112,-3.2171,-8.3716,6.6373,12.5568,1.4659,-4.0572,2.5801,-9.9767,2.5801,-0.9045,-2.8538,0,0
ETH-USDT,2026-02-11T20:53:05+00:00,2026-02-11T22:53:05+02:00,2026-02-11,data/history/2026-02-11/2026-02-11T20-53-05Z.json,1770840000,1954.42,96,0.5738,0.221,-2.8179,-8.0165,6.6327,11.7963,1.4391,-3.9843,2.6484,-9.148,2.6484,-0.7147,-2.6131,0,0
ETH-USDT,2026-02-11T21:46:00+00:00,2026-02-11T23:46:00+02:00,2026-02-11,data/history/2026-02-11/2026-02-11T21-46-00Z.json,1770843600,1974.96,96,2.3507,1.4366,-1.6699,-6.939,6.5637,11.303,1.4557,-2.9028,3.6608,-7.6422,3.6608,0.4009,-1.4385,0,0
ETH-USDT,2026-02-11T22:46:44+00:00,2026-02-12T00:46:44+02:00,2026-02-12,data/history/2026-02-12/2026-02-11T22-46-44Z.json,1770847200,1959.04,96,2.272,1.0314,-2.9179,-7.3845,6.617,11.3224,1.4329,-3.7391,2.8779,-8.4444,2.8779,-0.2743,-2.0693,0,0
ETH-USDT,2026-02-11T23:44:18+00:00,2026-02-12T01:44:18+02:00,2026-02-12,data/history/2026-02-12/2026-02-11T23-44-18Z.json,1770850800,1942.86,96,0.6736,-0.5599,-3.9453,-7.6934,6.6721,11.4167,1.4794,-4.603,2.0691,-9.3476,2.0691,-0.9142,-2.7064,0,0
ETH-USDT,2026-02-12T03:18:22+00:00,2026-02-12T05:18:22+02:00,2026-02-12,data/history/2026-02-12/2026-02-12T03-18-22Z.json,1770865200,1961.99,96,-0.4243,1.6786,-2.3745,-4.987,5.7676,8.7503,1.2963,-2.7436,3.024,-5.7263,3.024,0.5604,-1.1881,0,0
ETH-USDT,2026-02-12T05:39:15+00:00,2026-02-12T07:39:15+02:00,2026-02-12,data/history/2026-02-12/2026-02-12T05-39-15Z.json,1770872400,1963.63,96,1.1628,1.7499,-0.5551,-4.3597,5.7628,7.9017,1.2427,-2.6578,3.105,-4.7967,3.105,0.6648,-0.911,0,0
ETH-USDT,2026-02-12T07:16:06+00:00,2026-02-12T09:16:06+02:00,2026-02-12,data/history/2026-02-12/2026-02-12T07-16-06Z.json,1770879600,1967.45,96,0.0809,0.7698,0.8494,-1.9872,5.7516,7.3247,1.1643,-2.4585,3.2931,-4.0316,3.2931,0.754,-0.6484,1,0
ETH-USDT,2026-02-12T09:02:03+00:00,2026-02-12T11:02:03+02:00,2026-02-12,data/history/2026-02-12/2026-02-12T09-02-03Z.json,1770886800,1963.61,96,-0.2808,-0.3421,0.8536,-2.6383,5.7629,7.339,1.0776,-2.6589,3.104,-4.2351,3.104,0.4878,-0.7356,1,0
ETH-USDT,2026-02-12T10:03:28+00:00,2026-02-12T12:03:28+02:00,2026-02-12,data/history/2026-02-12/2026-02-12T10-03-28Z.json,1770890400,1988.08,96,1.1334,1.8776,2.5291,-1.2894,5.6919,7.2487,1.0952,-1.3953,4.2966,-2.9521,4.2966,1.5929,0.5089,1,0
ETH-USDT,2026-02-12T11:03:41+00:00,2026-02-12T13:03:41+02:00,2026-02-12,data/history/2026-02-12/2026-02-12T11-03-41Z.json,1770894000,1992.85,96,1.1332,2.6681,1.9987,-0.4973,5.6783,7.2314,1.0642,-1.1526,4.5257,-2.7057,4.5257,1.739,0.7542,1,0
ETH-USDT,2026-02-12T11:52:08+00:00,2026-02-12T13:52:08+02:00,2026-02-12,data/history/2026-02-12/2026-02-12T11-52-08Z.json,1770894000,1990.63,96,1.0205,2.5538,1.885,-0.6081,5.6846,7.2394,1.1137,-1.2654,4.4192,-2.8202,4.4192,1.6304,0.6444,1,0
ETH-USDT,2026-02-12T13:42:00+00:00,2026-02-12T15:42:00+02:00,2026-02-12,data/history/2026-02-12/2026-02-12T13-42-00Z.json,1770901200,1987.74,96,1.001,1.113,1.3936,-1.7167,5.6929,7.2499,1.0725,-1.4127,4.2802,-2.9697,4.2802,1.365,0.5654,1,0
ETH-USDT,2026-02-12T15:03:02+00:00,2026-02-12T17:03:02+02:00,2026-02-12,data/history/2026-02-12/2026-02-12T15-03-02Z.json,1770908400,1977.8,96,-0.2381,0.4398,2.4979,-2.2135,4.6805,7.2864,1.0537,-1.2018,3.4786,-3.4872,3.7992,0.6647,0.1358,1,0
ETH-USDT,2026-02-12T16:04:58+00:00,2026-02-12T18:04:58+02:00,2026-02-12,data/history/2026-02-12/2026-02-12T16-04-58Z.json,1770912000,1947.79,96,-2.3228,-0.9162,1.6847,-3.8655,4.7526,7.3986,1.1259,-2.7611,1.9915,-5.0817,2.317,-0.8694,-1.2718,1,0
ETH-USDT,2026-02-12T17:14:30+00:00,2026-02-12T19:14:30+02:00,2026-02-12,data/history/2026-02-12/2026-02-12T17-14-30Z.json,1770915600,1909.99,96,-3.9892,-3.0718,-1.0296,-6.3675,5.4969,7.654,1.2866,-4.7948,0.7021,-6.9519,0.7021,-2.6723,-3.0151,0,0
ETH-USDT,2026-02-12T19:17:37+00:00,2026-02-12T21:17:37+02:00,2026-02-12,data/history/2026-02-12/2026-02-12T19-17-37Z.json,1770922800,1919.75,96,-3.77,-2.4537,-1.6733,-4.8673,5.4689,7.0691,1.2525,-4.262,1.2069,-5.8622,1.2069,-2.0555,-2.3249,0,0
ETH-USDT,2026-02-12T20:49:03+00:00,2026-02-12T22:49:03+02:00,2026-02-12,data/history/2026-02-12/2026-02-12T20-49-03Z.json,1770926400,1914.99,96,-3.1983,-2.5614,-1.9964,-4.7785,5.4825,7.0867,1.2925,-4.5212,0.9614,-6.1254,0.9614,-2.2289,-2.4735,0,0
ETH-USDT,2026-02-12T21:47:20+00:00,2026-02-12T23:47:20+02:00,2026-02-12,data/history/2026-02-12/2026-02-12T21-47-20Z.json,1770930000,1924.34,96,-1.2501,-2.9346,-2.3351,-4.1902,5.4559,7.0523,1.2606,-4.0133,1.4426,-5.6097,1.4426,-1.6574,-1.9108,0,0
ETH-USDT,2026-02-12T22:46:55+00:00,2026-02-13T00:46:55+02:00,2026-02-13,data/history/2026-02-13/2026-02-12T22-46-55Z.json,1770933600,1941.15,96,1.6788,-2.6558,-0.5273,-3.8044,5.4086,6.9912,1.2374,-3.1126,2.2961,-4.6952,2.2961,-0.7742,-0.972,0,0
ETH-USDT,2026-02-12T23:41:15+00:00,2026-02-13T01:41:15+02:00,2026-02-13,data/history/2026-02-13/2026-02-12T23-41-15Z.json,1770937200,1946.96,96,1.9105,-2.1308,0.304,-3.7426,5.3925,6.9704,1.2088,-2.8049,2.5876,-4.3827,2.5876,-0.4939,-0.5977,1,0
ETH-USDT,2026-02-13T03:18:44+00:00,2026-02-13T05:18:44+02:00,2026-02-13,data/history/2026-02-13/2026-02-13T03-18-44Z.json,1770951600,1949.05,96,1.3441,0.018,-1.0202,-3.0183,5.3867,6.1179,1.0932,-2.6946,2.6921,-3.4258,2.6921,-0.2231,-0.1706,0,0
ETH-USDT,2026-02-13T05:35:47+00:00,2026-02-13T07:35:47+02:00,2026-02-13,data/history/2026-02-13/2026-02-13T05-35-47Z.json,1770958800,1941.67,96,-0.3127,1.6336,-1.4641,-1.6672,5.4072,6.1411,1.051,-3.085,2.3222,-3.8189,2.3222,-0.5039,-0.4898,0,0
ETH-USDT,2026-02-13T07:12:55+00:00,2026-02-13T09:12:55+02:00,2026-02-13,data/history/2026-02-13/2026-02-13T07-12-55Z.json,1770966000,1947.0,96,0.1863,1.1245,-1.0691,-0.1989,5.3924,6.1243,1.0055,-2.8028,2.5896,-3.5347,2.5896,-0.0875,-0.1911,0,0
ETH-USDT,2026-02-13T08:58:19+00:00,2026-02-13T10:58:19+02:00,2026-02-13,data/history/2026-02-13/2026-02-13T08-58-19Z.json,1770969600,1957.39,96,0.4521,2.1592,-0.404,0.3733,5.3638,6.0918,1.0513,-2.2571,3.1067,-2.9851,3.1067,0.4867,0.3457,0,1
ETH-USDT,2026-02-13T09:58:29+00:00,2026-02-13T11:58:29+02:00,2026-02-13,data/history/2026-02-13/2026-02-13T09-58-29Z.json,1770973200,1962.02,96,0.4392,2.0185,-1.034,0.772,5.3511,6.0774,1.0241,-2.0158,3.3353,-2.7421,3.3353,0.7651,0.5651,0,1
ETH-USDT,2026-02-13T10:57:34+00:00,2026-02-13T12:57:34+02:00,2026-02-13,data/history/2026-02-13/2026-02-13T10-57-34Z.json,1770976800,1960.21,96,0.8033,0.88,-1.7,1.0918,5.3561,6.083,0.9982,-2.11,3.2461,-2.8369,3.2461,0.745,0.4495,0,1
ETH-USDT,2026-02-13T11:41:42+00:00,2026-02-13T13:41:42+02:00,2026-02-13,data/history/2026-02-13/2026-02-13T11-41-42Z.json,1770980400,1958.37,96,1.2512,0.5447,-1.5573,0.2339,5.0915,6.0887,0.9801,-1.9363,3.1552,-2.9336,3.1552,0.7188,0.3511,0,1
ETH-USDT,2026-02-13T13:23:39+00:00,2026-02-13T15:23:39+02:00,2026-02-13,data/history/2026-02-13/2026-02-13T13-23-39Z.json,1770987600,1966.05,96,1.56,1.1665,-1.4492,0.2872,5.0655,6.065,0.9252,-1.532,3.5335,-2.5315,3.5335,1.2161,0.7275,0,1
ETH-USDT,2026-02-13T14:56:43+00:00,2026-02-13T16:56:43+02:00,2026-02-13,data/history/2026-02-13/2026-02-13T14-56-43Z.json,1770991200,1989.39,96,1.5503,2.0943,0.5626,2.3733,5.2886,5.2886,1.0371,-0.6233,4.6652,-0.6233,4.6652,2.3831,1.8681,1,1
ETH-USDT,2026-02-13T15:56:30+00:00,2026-02-13T17:56:30+02:00,2026-02-13,data/history/2026-02-13/2026-02-13T15-56-30Z.json,1770994800,2033.36,96,3.6302,4.0912,4.3444,5.3773,7.5697,7.5697,1.1639,-0.8429,6.7268,-0.8429,6.7268,4.4539,4.0032,1,1
ETH-USDT,2026-02-13T17:02:04+00:00,2026-02-13T19:02:04+02:00,2026-02-13,data/history/2026-02-13/2026-02-13T17-02-04Z.json,1771002000,2058.89,96,5.0433,6.4482,7.7693,6.686,8.2957,8.5614,1.1492,-0.678,7.6177,-0.678,7.8834,5.0853,4.9997,1,1
ETH-USDT,2026-02-13T17:52:41+00:00,2026-02-13T19:52:41+02:00,2026-02-13,data/history/2026-02-13/2026-02-13T17-52-41Z.json,1771002000,2060.6,96,5.1305,6.5367,7.8588,6.7746,8.2888,8.5543,1.1878,-0.5945,7.6944,-0.5945,7.9598,5.1688,5.085,1,1
ETH-USDT,2026-02-13T19:06:07+00:00,2026-02-13T21:06:07+02:00,2026-02-13,data/history/2026-02-13/2026-02-13T19-06-07Z.json,1771009200,2055.09,96,4.2838,6.1596,6.7385,5.2586,7.9559,8.5772,1.0904,-0.8642,7.0917,-0.8642,7.713,4.295,4.5653,1,1
ETH-USDT,2026-02-13T19:51:37+00:00,2026-02-13T21:51:37+02:00,2026-02-13,data/history/2026-02-13/2026-02-13T19-51-37Z.json,1771009200,2058.17,96,4.4401,6.3187,6.8985,5.4164,7.944,8.5644,1.1035,-0.7133,7.2307,-0.7133,7.8511,4.4445,4.7186,1,1
ETH-USDT,2026-02-13T20:53:22+00:00,2026-02-13T22:53:22+02:00,2026-02-13,data/history/2026-02-13/2026-02-13T20-53-22Z.json,1771012800,2045.74,96,2.7757,4.4267,6.7703,4.695,7.7459,8.6164,1.1018,-1.3252,6.4207,-1.3252,7.2912,3.5309,3.9856,1,1
ETH-USDT,2026-02-13T21:48:45+00:00,2026-02-13T23:48:45+02:00,2026-02-13,data/history/2026-02-13/2026-02-13T21-48-45Z.json,1771016400,2052.4,96,0.8545,4.6006,6.718,4.1642,7.4289,8.5885,1.0662,-0.9964,6.4325,-0.9964,7.5921,3.5855,4.2334,1,1
ETH-USDT,2026-02-13T22:48:55+00:00,2026-02-14T00:48:55+02:00,2026-02-14,data/history/2026-02-14/2026-02-13T22-48-55Z.json,1771020000,2049.43,96,-0.5787,4.591,5.4716,5.0214,7.2259,8.6009,1.0399,-1.1428,6.0832,-1.1428,7.4582,3.2019,3.9733,1,1
ETH-USDT,2026-02-13T23:40:38+00:00,2026-02-14T01:40:38+02:00,2026-02-14,data/history/2026-02-14/2026-02-13T23-40-38Z.json,1771023600,2048.69,96,-0.5239,4.5229,5.1818,5.5449,7.2285,8.604,0.9897,-1.1793,6.0492,-1.1793,7.4247,2.9363,3.8124,1,1
ETH-USDT,2026-02-14T02:49:40+00:00,2026-02-14T04:49:40+02:00,2026-02-14,data/history/2026-02-14/2026-02-14T02-49-40Z.json,1771034400,2049.21,96,0.1647,2.95,5.1643,4.6348,7.2267,8.6019,0.8789,-1.1536,6.0731,-1.1536,7.4482,2.2484,3.5375,1,1
ETH-USDT,2026-02-14T04:49:42+00:00,2026-02-14T06:49:42+02:00,2026-02-14,data/history/2026-02-14/2026-02-14T04-49-42Z.json,1771041600,2055.73,96,0.0735,-0.2731,5.7153,4.5747,7.2038,8.5746,0.7986,-0.8328,6.371,-0.8328,7.7418,2.1222,3.6751,1,1
ETH-USDT,2026-02-14T05:56:34+00:00,2026-02-14T07:56:34+02:00,2026-02-14,data/history/2026-02-14/2026-02-14T05-56-34Z.json,1771045200,2051.75,96,0.1518,-0.3753,6.0791,4.1223,7.2177,8.5912,0.7616,-1.0284,6.1894,-1.0284,7.5628,1.6818,3.3886,1,1
ETH-USDT,2026-02-14T07:01:04+00:00,2026-02-14T09:01:04+02:00,2026-02-14,data/history/2026-02-14/2026-02-14T07-01-04Z.json,1771052400,2053.28,96,-0.0545,-0.2124,6.0661,4.3312,6.777,8.5848,0.6782,-0.9531,5.8239,-0.9531,7.6317,1.2688,3.289,1,1
ETH-USDT,2026-02-14T07:44:21+00:00,2026-02-14T09:44:21+02:00,2026-02-14,data/history/2026-02-14/2026-02-14T07-44-21Z.json,1771052400,2053.72,96,-0.0331,-0.191,6.0888,4.3536,6.7755,8.583,0.6929,-0.9315,5.844,-0.9315,7.6515,1.2896,3.3107,1,1
ETH-USDT,2026-02-14T08:48:27+00:00,2026-02-14T10:48:27+02:00,2026-02-14,data/history/2026-02-14/2026-02-14T08-48-27Z.json,1771056000,2080.23,96,1.4702,1.681,6.1873,5.8463,7.0377,9.3942,0.7734,-0.5658,6.4719,-0.5658,8.8284,2.3346,4.5145,1,1
ETH-USDT,2026-02-14T09:43:08+00:00,2026-02-14T11:43:08+02:00,2026-02-14,data/history/2026-02-14/2026-02-14T09-43-08Z.json,1771059600,2080.85,96,1.3038,1.3186,6.0506,4.9598,7.0356,9.3914,0.7612,-0.5358,6.4997,-0.5358,8.8555,2.1122,4.4358,1,1
ETH-USDT,2026-02-14T10:42:49+00:00,2026-02-14T12:42:49+02:00,2026-02-14,data/history/2026-02-14/2026-02-14T10-42-49Z.json,1771063200,2076.54,96,1.1244,1.0865,5.9746,4.1337,7.0502,9.4108,0.7275,-0.7445,6.3057,-0.7445,8.6663,1.6631,4.1328,1,1
ETH-USDT,2026-02-14T11:33:02+00:00,2026-02-14T13:33:02+02:00,2026-02-14,data/history/2026-02-14/2026-02-14T11-33-02Z.json,1771066800,2098.59,96,2.3084,2.4382,7.0687,5.4912,7.4193,10.0872,0.7732,-0.4613,6.958,-0.4613,9.626,2.4509,5.1174,1,1
ETH-USDT,2026-02-14T13:10:37+00:00,2026-02-14T15:10:37+02:00,2026-02-14,data/history/2026-02-14/2026-02-14T13-10-37Z.json,1771074000,2073.69,96,0.7962,0.939,5.2277,3.9464,6.9953,10.2084,0.8087,-1.6676,5.3277,-1.6676,8.5408,0.7963,3.6864,1,1
ETH-USDT,2026-02-14T14:39:48+00:00,2026-02-14T16:39:48+02:00,2026-02-14,data/history/2026-02-14/2026-02-14T14-39-48Z.json,1771077600,2076.9,96,-0.2603,1.3077,4.3411,4.9862,5.8241,10.1926,0.7836,-1.5104,4.3136,-1.5104,8.6822,0.7805,3.7427,1,1
ETH-USDT,2026-02-14T15:37:33+00:00,2026-02-14T17:37:33+02:00,2026-02-14,data/history/2026-02-14/2026-02-14T15-37-33Z.json,1771081200,2085.56,96,0.3599,1.5331,2.484,7.0231,3.6839,10.1503,0.8041,-1.0889,2.595,-1.0889,9.0614,1.0801,4.0179,1,1
ETH-USDT,2026-02-14T16:46:23+00:00,2026-02-14T18:46:23+02:00,2026-02-14,data/history/2026-02-14/2026-02-14T16-46-23Z.json,1771084800,2078.05,96,0.0226,1.198,0.8097,8.8497,3.3243,9.9237,0.8209,-1.4542,1.87,-1.4542,8.4695,0.6784,3.4597,1,1
ETH-USDT,2026-02-14T17:37:12+00:00,2026-02-14T19:37:12+02:00,2026-02-14,data/history/2026-02-14/2026-02-14T17-37-12Z.json,1771088400,2079.66,96,-0.9502,1.3855,0.9799,8.8565,3.3217,9.916,0.8007,-1.3757,1.946,-1.3757,8.5403,0.7065,3.3538,1,1
ETH-USDT,2026-02-14T18:51:38+00:00,2026-02-14T20:51:38+02:00,2026-02-14,data/history/2026-02-14/2026-02-14T18-51-38Z.json,1771092000,2084.11,96,0.6311,1.4926,1.3002,8.6153,3.3146,9.5446,0.7683,-1.1592,2.1554,-1.1592,8.3854,0.8672,3.3978,1,1
ETH-USDT,2026-02-14T19:34:07+00:00,2026-02-14T21:34:07+02:00,2026-02-14,data/history/2026-02-14/2026-02-14T19-34-07Z.json,1771095600,2087.98,96,0.797,1.4908,1.474,8.4468,3.3085,9.5269,0.7447,-0.9718,2.3367,-0.9718,8.5552,0.9912,3.4152,1,1
ETH-USDT,2026-02-14T20:38:40+00:00,2026-02-14T22:38:40+02:00,2026-02-14,data/history/2026-02-14/2026-02-14T20-38-40Z.json,1771099200,2084.88,96,-0.023,0.1229,1.9083,8.8131,3.157,9.2993,0.7393,-1.1219,2.0351,-1.1219,8.1774,0.7617,3.0819,1,1
ETH-USDT,2026-02-14T21:36:13+00:00,2026-02-14T23:36:13+02:00,2026-02-14,data/history/2026-02-14/2026-02-14T21-36-13Z.json,1771102800,2080.45,96,-0.3339,0.114,1.2991,8.1765,3.1637,9.0312,0.7562,-1.3372,1.8265,-1.3372,7.694,0.4836,2.6913,1,1
ETH-USDT,2026-02-14T22:38:25+00:00,2026-02-15T00:38:25+02:00,2026-02-15,data/history/2026-02-15/2026-02-14T22-38-25Z.json,1771106400,2094.49,96,0.5782,0.8139,1.9604,7.7906,3.1425,8.7616,0.7342,-0.6579,2.4846,-0.6579,8.1036,1.0688,3.2179,1,1
ETH-USDT,2026-02-14T23:36:00+00:00,2026-02-15T01:36:00+02:00,2026-02-15,data/history/2026-02-15/2026-02-14T23-36-00Z.json,1771110000,2085.48,96,0.2717,-0.673,1.7983,7.0707,3.1561,8.7994,0.7165,-1.0928,2.0633,-1.0928,7.7066,0.5681,2.6332,1,1
ETH-USDT,2026-02-15T03:19:06+00:00,2026-02-15T05:19:06+02:00,2026-02-15,data/history/2026-02-15/2026-02-15T03-19-06Z.json,1771124400,2060.0,96,-1.2412,-1.3136,0.2887,5.455,3.0383,8.9083,0.7918,-2.3432,0.6951,-2.3432,6.565,-0.7634,0.8759,1,1
ETH-USDT,2026-02-15T05:24:00+00:00,2026-02-15T07:24:00+02:00,2026-02-15,data/history/2026-02-15/2026-02-15T05-24-00Z.json,1771131600,2088.29,96,0.0935,0.4068,1.8062,7.9683,3.4526,8.7876,0.8887,-0.9568,2.4958,-0.9568,7.8308,0.4806,1.9649,1,1
ETH-USDT,2026-02-15T07:03:40+00:00,2026-02-15T09:03:40+02:00,2026-02-15,data/history/2026-02-15/2026-02-15T07-03-40Z.json,1771138800,2084.98,96,1.0028,-0.1499,1.345,7.7036,3.4581,8.3727,0.8215,-1.117,2.341,-1.117,7.2557,0.1999,1.4948,1,1
ETH-USDT,2026-02-15T07:47:25+00:00,2026-02-15T09:47:25+02:00,2026-02-15,data/history/2026-02-15/2026-02-15T07-47-25Z.json,1771138800,2090.1,96,1.2508,0.0953,1.5938,7.9681,3.4496,8.3522,0.8814,-0.8693,2.5803,-0.8693,7.4829,0.4356,1.7388,1,1
