asset,published_at_utc,published_at_local,date_local,history_file,entry_ts_utc,entry_close,n_candles_snapshot,ret_6h_pct,ret_12h_pct,ret_24h_pct,ret_48h_pct,range_24h_pct,range_48h_pct,atr14_pct,dist_from_24h_high_pct,dist_from_24h_low_pct,dist_from_48h_high_pct,dist_from_48h_low_pct,close_vs_sma_24_pct,close_vs_sma_48_pct,is_up_24h,is_up_48h,max_up_pct_24,max_down_pct_24,close_change_pct_24,range_pct_24,max_up_pct_48,max_down_pct_48,close_change_pct_48,range_pct_48,max_up_pct_168,max_down_pct_168,close_change_pct_168,range_pct_168,max_up_pct_336,max_down_pct_336,close_change_pct_336,range_pct_336,t_hit_up_0p5,t_hit_down_0p5,mdd_before_hit_up_0p5,t_hit_up_1,t_hit_down_1,mdd_before_hit_up_1,t_hit_up_2,t_hit_down_2,mdd_before_hit_up_2,t_hit_up_3,t_hit_down_3,mdd_before_hit_up_3,t_hit_up_5,t_hit_down_5,mdd_before_hit_up_5
ETH-USDT,2026-01-30T15:48:55+00:00,2026-01-30T17:48:55+02:00,2026-01-30,data/history/2026-01-30/2026-01-30T15-48-55Z.json,1769785200,2753.1,96,0.3316,0.1914,-4.3209,-8.8706,3.6453,10.5423,1.4855,-2.39,1.2553,-9.287,1.2553,-1.1527,-4.5282,0,0,-0.6255,-8.1857,-7.1923,7.5602,-0.6255,-16.9057,-13.8019,16.2802,-0.6255,-32.7522,-27.4418,32.1267,-0.6255,-32.7522,-25.5203,32.1267,,1,,,2,,,5,,,17,,,23,
ETH-USDT,2026-01-30T16:56:14+00:00,2026-01-30T18:56:14+02:00,2026-01-30,data/history/2026-01-30/2026-01-30T16-56-14Z.json,1769788800,2744.32,96,0.2674,-1.1141,-3.2559,-9.0616,3.657,10.576,1.5064,-2.7176,0.9394,-9.6366,0.9394,-1.3316,-4.6443,0,0,-0.3075,-7.9929,-7.0356,7.6853,-0.3075,-16.6398,-14.9738,16.3323,-0.3075,-32.537,-25.3932,32.2295,-0.3075,-32.537,-24.4676,32.2295,,1,,,4,,,4,,,16,,,22,
ETH-USDT,2026-01-30T17:48:36+00:00,2026-01-30T19:48:36+02:00,2026-01-30,data/history/2026-01-30/2026-01-30T17-48-36Z.json,1769792400,2740.99,96,-1.0273,-0.7114,-4.1619,-9.5896,3.4415,10.5889,1.4987,-2.6224,0.819,-9.7698,0.819,-1.2753,-4.5592,0,0,-0.1864,-12.351,-8.9632,12.1646,-0.1864,-16.5385,-15.2901,16.3521,-0.1864,-32.4551,-25.6871,32.2686,-0.1864,-32.4551,-24.7608,32.2686,,3,,,3,,,3,,,15,,,21,
ETH-USDT,2026-01-30T18:59:50+00:00,2026-01-30T20:59:50+02:00,2026-01-30,data/history/2026-01-30/2026-01-30T18-59-50Z.json,1769796000,2750.19,96,-0.5914,0.0659,-2.9761,-9.0654,3.6423,10.7658,1.6587,-2.2791,1.3632,-9.4026,1.3632,-0.8184,-4.048,0,0,-0.5203,-14.0165,-12.1053,13.4962,-0.5203,-16.8177,-13.5282,16.2974,-0.5203,-32.681,-24.715,32.1607,-0.5203,-32.681,-24.9314,32.1607,,1,,,2,,,2,,,14,,,20,
ETH-USDT,2026-01-30T19:42:18+00:00,2026-01-30T21:42:18+02:00,2026-01-30,data/history/2026-01-30/2026-01-30T19-42-18Z.json,1769799600,2761.23,96,0.362,0.381,-1.7863,-8.6961,3.6277,10.7228,1.571,-1.8702,1.7576,-8.9652,1.7576,-0.345,-3.4783,0,0,-2.1005,-14.3603,-11.2711,12.2598,-2.1005,-17.1503,-14.6279,15.0498,-2.1005,-32.9502,-25.6842,30.8497,-2.1005,-32.9502,-25.4024,30.8497,,1,,,1,,,1,,,12,,,19,
ETH-USDT,2026-01-30T20:44:45+00:00,2026-01-30T22:44:45+02:00,2026-01-30,data/history/2026-01-30/2026-01-30T20-44-45Z.json,1769803200,2742.85,96,-0.8043,-0.2038,-2.4792,-9.7218,4.6576,11.8001,1.721,-2.5528,2.1047,-9.6954,2.1047,-0.9045,-3.9141,0,0,-1.4445,-13.8447,-12.2347,12.4002,-1.4445,-16.5951,-14.8065,15.1507,-1.4445,-32.5009,-23.6447,31.0564,-1.4445,-32.5009,-24.912,31.0564,,1,,,1,,,11,,,12,,,18,
ETH-USDT,2026-01-30T21:38:04+00:00,2026-01-30T23:38:04+02:00,2026-01-30,data/history/2026-01-30/2026-01-30T21-38-04Z.json,1769806800,2717.74,96,-1.2844,-0.957,-3.8091,-10.1229,4.8768,12.0854,1.7844,-3.5003,1.3765,-10.7089,1.3765,-1.6523,-4.5806,0,0,-0.5339,-13.0487,-11.185,12.5148,-0.5339,-15.8245,-14.71,15.2906,-0.5339,-31.8772,-24.1285,31.3433,-0.5339,-31.8772,-24.258,31.3433,,2,,,10,,,11,,,11,,,17,
ETH-USDT,2026-01-30T22:40:49+00:00,2026-01-31T00:40:49+02:00,2026-01-31,data/history/2026-01-31/2026-01-30T22-40-49Z.json,1769810400,2707.8,96,-1.3307,-1.0669,-4.1599,-10.5575,4.8947,12.1124,1.7271,-3.8803,1.0145,-11.0979,1.0145,-1.8381,-4.7068,0,0,-0.1688,-12.7295,-10.4469,12.5608,-0.1688,-15.5155,-13.7772,15.3468,-0.1688,-31.6272,-22.6309,31.4584,-0.1688,-31.6272,-23.9527,31.4584,,8,,,9,,,10,,,16,,,16,
ETH-USDT,2026-01-30T23:36:50+00:00,2026-01-31T01:36:50+02:00,2026-01-31,data/history/2026-01-31/2026-01-30T23-36-50Z.json,1769814000,2711.88,96,-1.062,-2.0784,-4.0979,-10.2918,4.505,11.6528,1.6419,-3.3416,1.1634,-10.4894,1.1634,-1.521,-4.3465,0,0,-0.319,-12.8608,-8.7696,12.5419,-0.319,-15.6427,-14.3955,15.3237,-0.319,-31.73,-23.0058,31.4111,-0.319,-31.73,-24.2496,31.4111,,4,,,8,,,9,,,15,,,15,
ETH-USDT,2026-01-31T02:44:30+00:00,2026-01-31T04:44:30+02:00,2026-01-31,data/history/2026-01-31/2026-01-31T02-44-30Z.json,1769824800,2708.12,96,-1.2662,-2.0603,-1.5698,-9.7071,2.4637,10.158,1.4519,-1.4375,1.0262,-9.1318,1.0262,-1.2748,-3.8524,0,0,-0.4782,-12.7398,-9.1041,12.2616,-0.4782,-16.4616,-15.0521,15.9834,-0.4782,-31.6352,-23.7375,31.157,-0.4782,-31.6352,-24.1363,31.157,,4,,,5,,,6,,,12,,,12,
ETH-USDT,2026-01-31T04:41:41+00:00,2026-01-31T06:41:41+02:00,2026-01-31,data/history/2026-01-31/2026-01-31T04-41-41Z.json,1769832000,2704.99,96,-0.1834,-1.4331,-2.5313,-8.6334,2.4666,10.1697,1.3202,-1.5549,0.9116,-9.2581,0.9116,-1.2236,-3.5924,0,0,-0.5187,-12.6389,-9.2536,12.1202,-0.5187,-17.5953,-16.1472,17.0766,-0.5187,-31.5561,-21.6548,31.0375,-0.5187,-31.5561,-23.9191,31.0375,,3,,,3,,,4,,,10,,,10,
ETH-USDT,2026-01-31T05:50:47+00:00,2026-01-31T07:50:47+02:00,2026-01-31,data/history/2026-01-31/2026-01-31T05-50-47Z.json,1769835600,2703.3,96,-0.3164,-1.3751,-2.0767,-8.8481,2.1389,10.1761,1.268,-1.2892,0.8497,-9.3264,0.8497,-1.1992,-3.4646,0,0,-0.7021,-12.5842,-9.3896,11.8821,-0.7021,-18.8503,-17.0281,18.1482,-0.7021,-31.5133,-22.1714,30.8112,-0.7021,-31.5133,-23.9348,30.8112,,2,,,3,,,3,,,9,,,9,
ETH-USDT,2026-01-31T06:55:33+00:00,2026-01-31T08:55:33+02:00,2026-01-31,data/history/2026-01-31/2026-01-31T06-55-33Z.json,1769839200,2701.01,96,-0.4995,-1.7882,-1.7236,-8.7336,2.1407,10.1847,1.2287,-1.375,0.7656,-9.4191,0.7656,-1.2116,-3.3605,0,0,-0.8989,-12.5101,-9.6634,11.6112,-0.8989,-18.7815,-16.5201,17.8826,-0.8989,-31.4553,-22.4949,30.5563,-0.8989,-31.4553,-23.9318,30.5563,,1,,,2,,,2,,,8,,,8,
ETH-USDT,2026-01-31T07:38:31+00:00,2026-01-31T09:38:31+02:00,2026-01-31,data/history/2026-01-31/2026-01-31T07-38-31Z.json,1769842800,2693.76,96,-0.7666,-2.4435,-2.0718,-9.1465,2.2801,9.904,1.2085,-1.6479,0.6322,-9.2718,0.6322,-1.3911,-3.4247,0,0,-1.9326,-12.2747,-10.1846,10.342,-1.9326,-18.5629,-16.5416,16.6303,-1.9326,-31.2708,-23.6803,29.3382,-1.9326,-31.2708,-23.7631,29.3382,,1,,,1,,,1,,,7,,,7,
ETH-USDT,2026-01-31T08:45:08+00:00,2026-01-31T10:45:08+02:00,2026-01-31,data/history/2026-01-31/2026-01-31T08-45-08Z.json,1769846400,2683.45,96,-0.9538,-2.1656,-2.365,-9.6576,3.9464,11.5657,1.3707,-2.0384,1.908,-9.6577,1.908,-1.671,-3.5878,0,0,-1.5558,-11.9376,-9.5101,10.3818,-1.5558,-18.25,-15.8196,16.6942,-1.5558,-31.0067,-24.2654,29.4509,-1.5558,-31.0067,-22.0407,29.4509,,1,,,1,,,6,,,6,,,6,
ETH-USDT,2026-01-31T09:39:08+00:00,2026-01-31T11:39:08+02:00,2026-01-31,data/history/2026-01-31/2026-01-31T09-39-08Z.json,1769850000,2659.83,96,-1.7331,-2.1308,-3.0674,-10.0156,3.5393,11.1857,1.4175,-2.9445,0.5948,-10.5909,0.5948,-2.4111,-4.2242,0,0,-0.6816,-11.1556,-8.7536,10.474,-0.6816,-17.5241,-12.8377,16.8424,-0.6816,-30.394,-23.6733,29.7124,-0.6816,-30.394,-21.4766,29.7124,,3,,,5,,,5,,,5,,,7,
ETH-USDT,2026-01-31T10:39:16+00:00,2026-01-31T12:39:16+02:00,2026-01-31,data/history/2026-01-31/2026-01-31T10-39-16Z.json,1769853600,2654.0,96,-1.885,-2.065,-3.0325,-10.0061,3.5471,10.8451,1.3827,-3.1707,0.3764,-10.4687,0.3764,-2.5013,-4.2221,0,0,-0.4635,-10.9604,-8.1029,10.497,-0.4635,-17.3429,-13.4623,16.8794,-0.4635,-30.2411,-23.902,29.7777,-0.4635,-30.2411,-21.6914,29.7777,,2,,,4,,,4,,,4,,,7,
ETH-USDT,2026-01-31T11:32:03+00:00,2026-01-31T13:32:03+02:00,2026-01-31,data/history/2026-01-31/2026-01-31T11-32-03Z.json,1769857200,2651.69,96,-1.9091,-2.2195,-4.2518,-9.9737,3.5502,10.8546,1.3227,-3.2606,0.2896,-10.565,0.2896,-2.4127,-4.0948,0,0,-0.8315,-10.8829,-9.7289,10.0513,-0.8315,-17.2709,-13.9594,16.4393,-0.8315,-30.1804,-23.9466,29.3488,-0.8315,-30.1804,-20.4933,29.3488,,1,,,3,,,3,,,3,,,6,
ETH-USDT,2026-01-31T13:08:28+00:00,2026-01-31T15:08:28+02:00,2026-01-31,data/history/2026-01-31/2026-01-31T13-08-28Z.json,1769864400,2636.22,96,-2.136,-2.8863,-4.1817,-10.3156,3.843,9.1954,1.2619,-3.7372,0.1058,-9.0895,0.1058,-2.6279,-4.2231,0,0,-4.1635,-10.3599,-8.6188,6.1964,-4.1635,-16.7854,-11.9053,12.6219,-4.1635,-29.7707,-22.203,25.6071,-4.1635,-29.7707,-21.3123,25.6071,,1,,,1,,,1,,,1,,,4,
ETH-USDT,2026-01-31T14:37:27+00:00,2026-01-31T16:37:27+02:00,2026-01-31,data/history/2026-01-31/2026-01-31T14-37-27Z.json,1769868000,2635.97,96,-1.7694,-2.7062,-4.6696,-10.2542,7.8529,11.0456,1.5471,-3.747,4.1059,-6.9398,4.1059,-2.4444,-4.014,0,0,-4.1544,-11.499,-9.3514,7.3445,-4.1544,-16.7775,-10.1576,12.6231,-4.1544,-29.764,-22.2438,25.6095,-4.1544,-29.764,-21.185,25.6095,,1,,,1,,,1,,,1,,,3,
ETH-USDT,2026-01-31T15:35:27+00:00,2026-01-31T17:35:27+02:00,2026-01-31,data/history/2026-01-31/2026-01-31T15-35-27Z.json,1769871600,2555.09,96,-3.9378,-5.6027,-7.1923,-11.2024,7.6717,10.9656,1.7881,-7.0311,0.6407,-10.3249,0.6407,-5.1481,-6.731,0,0,-1.9753,-10.4662,-7.1219,8.4909,-1.9753,-14.1431,-6.2135,12.1679,-1.9753,-27.5407,-19.2326,25.5654,-1.9753,-27.5407,-18.0561,25.5654,,1,,,1,,,2,,,2,,,2,
ETH-USDT,2026-01-31T16:43:44+00:00,2026-01-31T18:43:44+02:00,2026-01-31,data/history/2026-01-31/2026-01-31T16-43-44Z.json,1769875200,2551.24,96,-3.9298,-5.6839,-7.0356,-10.0625,8.2223,11.5211,1.8038,-7.1926,1.0297,-10.4914,1.0297,-5.0073,-6.669,0,0,-3.866,-10.3311,-8.539,6.4651,-3.866,-14.0136,-6.4302,10.1476,-3.866,-27.4314,-16.7428,23.5654,-3.866,-27.4314,-18.1645,23.5654,,1,,,1,,,1,,,1,,,1,
ETH-USDT,2026-01-31T17:36:05+00:00,2026-01-31T19:36:05+02:00,2026-01-31,data/history/2026-01-31/2026-01-31T17-36-05Z.json,1769878800,2495.31,96,-5.8974,-7.6939,-8.9632,-12.752,13.3166,16.4477,2.3567,-9.5952,3.7214,-12.7263,3.7214,-6.7343,-8.4606,0,0,-1.7112,-8.3212,-6.9498,6.61,-1.7112,-12.0863,-4.5561,10.3751,-1.7112,-25.8048,-16.9153,24.0936,-1.7112,-25.8048,-16.2817,24.0936,,1,,,1,,,1,,,1,,,1,
ETH-USDT,2026-01-31T18:48:59+00:00,2026-01-31T20:48:59+02:00,2026-01-31,data/history/2026-01-31/2026-01-31T18-48-59Z.json,1769882400,2417.27,96,-8.5894,-10.505,-12.1053,-14.7212,15.3078,18.5399,3.0093,-13.1334,2.1744,-16.3656,2.1744,-9.1803,-11.0398,0,0,1.462,-5.3614,-1.6188,6.8234,1.462,-9.248,-2.3833,10.71,1.462,-23.4095,-12.7288,24.8714,1.462,-23.4095,-13.6807,24.8714,6,2,-2.2405,6,2,-2.2405,,2,,,20,,,21,
ETH-USDT,2026-01-31T19:30:26+00:00,2026-01-31T21:30:26+02:00,2026-01-31,data/history/2026-01-31/2026-01-31T19-30-26Z.json,1769886000,2450.01,96,-7.09,-9.0487,-11.2711,-12.856,13.1477,17.6228,2.8865,-10.3355,2.8122,-14.8106,2.8122,-7.4995,-9.5843,0,0,0.1061,-6.6261,-3.7832,6.7322,0.1061,-10.4608,-4.0539,10.5669,0.1061,-24.433,-14.2346,24.5391,0.1061,-24.433,-14.771,24.5391,,1,,,1,,,1,,,1,,,20,
ETH-USDT,2026-01-31T20:37:28+00:00,2026-01-31T22:37:28+02:00,2026-01-31,data/history/2026-01-31/2026-01-31T20-37-28Z.json,1769889600,2407.27,96,-8.6761,-10.292,-12.2347,-14.4106,14.1289,18.6834,2.9967,-12.2944,1.8344,-16.849,1.8344,-8.6308,-10.8839,0,0,1.8835,-4.9683,-2.9303,6.8517,1.8835,-8.871,-2.765,10.7545,1.8835,-23.0913,-12.7742,24.9748,1.8835,-23.0913,-13.0617,24.9748,4,14,-0.1014,4,18,-0.1014,,18,,,18,,,30,
ETH-USDT,2026-01-31T21:33:09+00:00,2026-01-31T23:33:09+02:00,2026-01-31,data/history/2026-01-31/2026-01-31T21-33-09Z.json,1769893200,2413.76,96,-5.5313,-9.2513,-11.185,-14.5681,13.3452,17.8874,2.8883,-11.9925,1.3527,-16.5348,1.3527,-7.9419,-10.3591,0,0,1.6095,-5.2238,-3.9689,6.8333,1.6095,-9.1161,-2.8429,10.7256,1.6095,-23.2981,-12.5522,24.9076,1.6095,-23.2981,-13.0523,24.9076,3,13,0.0,3,17,0.0,,17,,,17,,,18,
ETH-USDT,2026-01-31T22:36:25+00:00,2026-02-01T00:36:25+02:00,2026-02-01,data/history/2026-02-01/2026-01-31T22-36-25Z.json,1769896800,2424.92,96,-4.9513,-8.6865,-10.5182,-14.1721,13.2837,17.8051,2.7209,-11.4771,1.8067,-15.9985,1.8067,-7.1106,-9.6719,0,0,1.1419,-5.66,-3.7189,6.8019,1.1419,-9.5343,-2.8826,10.6762,1.1419,-23.6511,-13.0763,24.793,1.1419,-23.6511,-13.626,24.793,2,12,0.0,5,12,0.0,,16,,,16,,,17,
ETH-USDT,2026-01-31T23:33:34+00:00,2026-02-01T01:33:34+02:00,2026-02-01,data/history/2026-02-01/2026-01-31T23-33-34Z.json,1769900400,2474.06,96,-0.8516,-6.6987,-8.7696,-12.5081,13.0199,17.0323,2.5547,-9.2629,3.757,-13.2753,3.757,-4.8671,-7.5878,0,0,-0.867,-7.5338,-6.1668,6.6668,-0.867,-11.3312,-4.8002,10.4642,-0.867,-25.1675,-15.4628,24.3005,-0.867,-25.1675,-15.4002,24.3005,,1,,,2,,,7,,,11,,,15,
ETH-USDT,2026-02-01T03:26:36+00:00,2026-02-01T05:26:36+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T03-26-36Z.json,1769914800,2456.66,96,1.3499,-3.8523,-9.2392,-10.5967,12.7148,14.8958,2.2033,-9.6395,3.0753,-11.8205,3.0753,-4.0058,-7.3063,0,0,-0.6179,-9.2654,-7.697,8.6475,-0.6179,-10.7031,-6.0786,10.0852,-0.6179,-24.6375,-14.8604,24.0196,-0.6179,-24.6375,-16.0047,24.0196,,2,,,3,,,7,,,11,,,11,
ETH-USDT,2026-02-01T05:35:45+00:00,2026-02-01T07:35:45+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T05-35-45Z.json,1769922000,2449.47,96,-0.9939,-1.837,-9.3896,-11.2713,12.3786,14.5762,2.0027,-9.5878,2.7908,-11.7854,2.7908,-3.4946,-7.1164,0,0,-1.3766,-10.441,-8.43,9.0644,-1.3766,-10.441,-4.2307,9.0644,-1.3766,-24.4163,-14.7395,23.0397,-1.3766,-24.4163,-14.5395,23.0397,,1,,,1,,,5,,,9,,,10,
ETH-USDT,2026-02-01T07:46:20+00:00,2026-02-01T09:46:20+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T07-46-20Z.json,1769929200,2440.94,96,-0.5994,-0.3702,-9.3854,-11.2627,10.4521,14.6272,2.0076,-8.001,2.4511,-12.176,2.4511,-3.0126,-6.9856,0,0,-1.4068,-10.1281,-7.8974,8.7212,-1.4068,-10.1281,-4.9116,8.7212,-1.4068,-24.1522,-14.696,22.7453,-1.4068,-24.1522,-14.5301,22.7453,,1,,,3,,,4,,,7,,,8,
ETH-USDT,2026-02-01T08:47:33+00:00,2026-02-01T10:47:33+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T08-47-33Z.json,1769932800,2428.25,96,-1.3536,0.8715,-9.5101,-11.6502,10.5067,14.7036,2.0044,-8.5654,1.9413,-12.7623,1.9413,-3.1074,-7.2334,0,0,-0.8916,-9.6584,-6.9725,8.7668,-0.8916,-9.6584,-3.9399,8.7668,-0.8916,-23.7558,-12.4901,22.8642,-0.8916,-23.7558,-13.6522,22.8642,,2,,,2,,,6,,,6,,,7,
ETH-USDT,2026-02-01T09:42:29+00:00,2026-02-01T11:42:29+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T09-42-29Z.json,1769936400,2427.0,96,-1.2073,0.1262,-8.7536,-11.5525,10.5122,14.7112,1.926,-8.6213,1.8908,-12.8204,1.8908,-2.7809,-7.0466,0,0,-1.2843,-9.6119,-4.4759,8.3276,-1.2843,-9.6119,-4.4524,8.3276,-1.2843,-23.7165,-12.5245,22.4322,-1.2843,-23.7165,-14.3445,22.4322,,1,,,1,,,5,,,5,,,6,
ETH-USDT,2026-02-01T10:42:36+00:00,2026-02-01T12:42:36+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T10-42-36Z.json,1769940000,2438.95,96,-0.6408,0.5786,-8.1582,-10.8897,10.3918,14.6391,1.9293,-8.0203,2.3715,-12.2676,2.3715,-1.9653,-6.3742,0,0,-1.768,-10.0547,-5.832,8.2868,-1.768,-10.0547,-5.7094,8.2868,-1.768,-24.0903,-13.3074,22.3223,-1.768,-24.0903,-15.1245,22.3223,,1,,,1,,,1,,,4,,,5,
ETH-USDT,2026-02-01T11:32:21+00:00,2026-02-01T13:32:21+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T11-32-21Z.json,1769943600,2393.71,96,-2.2764,-3.2477,-9.7289,-13.567,10.3434,14.9158,2.0267,-9.817,0.5264,-14.3894,0.5264,-3.3662,-7.8339,0,0,0.0886,-8.3548,-4.6864,8.4434,0.0886,-8.3548,-4.402,8.4434,0.0886,-22.6556,-11.0059,22.7442,0.0886,-22.6556,-13.6491,22.7442,,3,,,3,,,3,,,4,,,15,
ETH-USDT,2026-02-01T13:11:02+00:00,2026-02-01T15:11:02+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T13-11-02Z.json,1769950800,2409.01,96,-1.3081,-1.8997,-8.6448,-12.4401,6.0336,14.6795,1.9003,-4.8754,1.1582,-13.5213,1.1582,-2.04,-6.7463,0,0,-3.2374,-8.9369,-3.5965,5.6994,-2.4201,-8.9369,-4.142,6.5168,-2.4201,-23.1469,-11.1241,20.7268,-2.4201,-23.1469,-15.9078,20.7268,,1,,,1,,,1,,,1,,,2,
ETH-USDT,2026-02-01T14:39:44+00:00,2026-02-01T16:39:44+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T14-39-44Z.json,1769954400,2389.47,96,-1.597,-2.929,-9.3514,-13.5844,8.1022,16.8188,2.099,-5.7331,2.3691,-14.4496,2.3691,-2.4296,-7.2228,0,0,-2.4461,-8.1922,-0.8893,5.746,-1.6221,-8.1922,-3.0329,6.5701,-1.6221,-22.5184,-10.8727,20.8963,-1.6221,-22.5184,-15.914,20.8963,,1,,,1,,,1,,,1,,,12,
ETH-USDT,2026-02-01T15:37:02+00:00,2026-02-01T17:37:02+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T15-37-02Z.json,1769958000,2373.12,96,-2.6488,-3.4006,-7.1219,-13.8019,7.5946,18.8389,2.2718,-3.9939,3.6007,-15.2382,3.6007,-2.7963,-7.5736,0,0,-1.774,-7.5597,0.978,5.7856,-0.9443,-7.5597,-2.5144,6.6153,-0.9443,-21.9846,-10.2102,21.0402,-0.9443,-21.9846,-15.0818,21.0402,,1,,,1,,,1,,,8,,,12,
ETH-USDT,2026-02-01T16:45:14+00:00,2026-02-01T18:45:14+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T16-45-14Z.json,1769961600,2333.39,96,-4.3281,-4.9412,-8.539,-14.9738,5.9711,18.3407,2.4159,-4.8307,1.1404,-17.2003,1.1404,-4.067,-8.8169,0,0,0.7423,-5.9857,2.3057,6.728,0.7423,-5.9857,-1.2758,6.728,0.7423,-20.6562,-9.3062,21.3985,0.7423,-20.6562,-13.7834,21.3985,24,1,-5.9857,,1,,,10,,,10,,,13,
ETH-USDT,2026-02-01T17:36:40+00:00,2026-02-01T19:36:40+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T17-36-40Z.json,1769965200,2321.89,96,-4.197,-5.2085,-6.9498,-15.2901,6.2049,18.6357,2.3658,-5.35,0.8549,-17.7808,0.8549,-4.2553,-8.9557,0,0,1.2412,-5.5201,2.5725,6.7613,1.2412,-5.5201,-3.3249,6.7613,1.2412,-20.2632,-9.5801,21.5045,1.2412,-20.2632,-13.4675,21.5045,23,6,-5.5201,23,6,-5.5201,,9,,,10,,,12,
ETH-USDT,2026-02-01T18:52:13+00:00,2026-02-01T20:52:13+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T18-52-13Z.json,1769968800,2378.14,96,-1.4234,-2.5352,-1.6188,-13.5282,5.969,18.1057,2.1977,-2.8581,3.1108,-14.9949,3.1108,-1.8699,-6.4658,0,0,-1.1534,-7.7548,-0.7771,6.6014,-1.1534,-10.8295,-7.1884,9.676,-1.1534,-22.1492,-10.7555,20.9958,-1.1534,-22.1492,-16.6731,20.9958,,1,,,1,,,3,,,5,,,9,
ETH-USDT,2026-02-01T19:34:26+00:00,2026-02-01T21:34:26+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T19-34-26Z.json,1769972400,2357.32,96,-2.2086,-3.4257,-3.7832,-14.6279,6.0217,16.929,2.2343,-3.7666,2.2551,-14.6739,2.2551,-2.5737,-6.9768,0,0,-0.2804,-6.9401,-0.2813,6.6597,-0.2804,-10.0419,-8.5258,9.7615,-0.2804,-21.4617,-10.2264,21.1813,-0.2804,-21.4617,-16.7784,21.1813,,1,,,2,,,4,,,7,,,8,
ETH-USDT,2026-02-01T20:38:57+00:00,2026-02-01T22:38:57+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T20-38-57Z.json,1769976000,2336.73,96,-2.2072,-3.769,-2.9303,-14.8065,6.0747,17.0781,2.3398,-4.6809,1.3938,-15.6843,1.3938,-3.3072,-7.4804,0,0,0.5983,-6.1201,0.1703,6.7184,0.5983,-9.2493,0.3329,9.8475,0.5983,-20.7696,-8.9591,21.3679,0.5983,-20.7696,-16.1863,21.3679,20,1,-6.1201,,1,,,6,,,6,,,9,
ETH-USDT,2026-02-01T21:35:23+00:00,2026-02-01T23:35:23+02:00,2026-02-01,data/history/2026-02-01/2026-02-01T21-35-23Z.json,1769979600,2317.96,96,-2.3244,-4.9116,-4.3722,-14.71,6.1239,17.2164,2.3673,-5.5286,0.5954,-16.6211,0.5954,-3.9302,-7.9299,0,0,1.4129,-5.3599,1.1726,6.7728,1.4129,-8.5144,0.8922,9.9273,1.4129,-20.128,-8.7525,21.5409,1.4129,-20.128,-15.153,21.5409,19,2,-5.3599,19,2,-5.3599,,5,,,6,,,8,
ETH-USDT,2026-02-01T22:39:10+00:00,2026-02-02T00:39:10+02:00,2026-02-02,data/history/2026-02-02/2026-02-01T22-39-10Z.json,1769983200,2334.74,96,0.0579,-4.2727,-3.7189,-13.846,6.665,17.6778,2.3176,-4.7701,1.8949,-15.7829,1.8949,-3.0862,-6.9757,0,0,0.684,-6.0401,0.8686,6.7241,0.684,-9.1719,-2.0782,9.8559,0.684,-20.7021,-9.7446,21.3861,0.684,-20.7021,-15.6947,21.3861,18,1,-6.0401,,1,,,4,,,4,,,7,
ETH-USDT,2026-02-01T23:36:49+00:00,2026-02-02T01:36:49+02:00,2026-02-02,data/history/2026-02-02/2026-02-01T23-36-49Z.json,1769986800,2321.49,96,-0.0172,-4.2135,-6.1668,-14.3955,6.703,17.7787,2.5149,-5.3681,1.3349,-16.4437,1.3349,-3.3812,-7.2029,0,0,1.2587,-5.5038,1.4564,6.7625,1.2587,-8.6535,-3.1725,9.9122,1.2587,-20.2495,-7.2957,21.5082,1.2587,-20.2495,-15.1093,21.5082,17,1,-5.5038,17,1,-5.5038,,3,,,4,,,6,
ETH-USDT,2026-02-02T03:16:31+00:00,2026-02-02T05:16:31+02:00,2026-02-02,data/history/2026-02-02/2026-02-02T03-16-31Z.json,1770001200,2267.57,96,-2.2334,-4.4477,-7.697,-16.2251,9.3686,20.4814,2.7186,-7.6694,1.6992,-18.7822,1.6992,-4.5681,-8.1079,0,0,3.6665,-3.2568,1.7534,6.9233,3.6665,-6.4814,1.2599,10.1479,3.6665,-18.3531,-7.8198,22.0196,3.6665,-18.3531,-13.5731,22.0196,7,1,-3.2568,10,1,-3.2568,12,2,-3.2568,13,2,-3.2568,,39,
